periodo;codigo_serie;perfil;cliente_id;periodo_ponderacion;ponderador_mes;yhat_cliente;li_cliente;ls_cliente;submodelo;version_param;clasificacion_serie;nivel_agregacion;precio_base;precio_ajustado;monto_yhat;monto_li;monto_ls;months_diff
2026-05;CANULA TRAQUEOSTOMIA N° 3 S/BALON;OES;HOSPITAL POSADAS;2025-05;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-06;CANULA TRAQUEOSTOMIA N° 3 S/BALON;OES;HOSPITAL POSADAS;2025-06;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-10;CANULA TRAQUEOSTOMIA N°3.5 C/BALON;OES;HOSPITAL POSADAS;2025-10;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-12;CANULA TRAQUEOSTOMIA N°3.5 C/BALON;OES;HOSPITAL POSADAS;2025-12;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-01;CANULA TRAQUEOSTOMIA N°3.5 S/ BALON;OES;HOSPITAL POSADAS;2025-01;1,0;1;0;2;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;-1
2026-03;CANULA TRAQUEOSTOMIA N°3.5 S/ BALON;OES;HOSPITAL POSADAS;2025-03;1,0;1;0;2;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;1
2026-04;CANULA TRAQUEOSTOMIA N°3.5 S/ BALON;OES;HOSPITAL POSADAS;2025-04;1,0;1;0;2;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-09;CANULA TRAQUEOSTOMIA N°3.5 S/ BALON;OES;HOSPITAL POSADAS;2025-09;1,0;1;0;2;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-10;CANULA TRAQUEOSTOMIA N°3.5 S/ BALON;OES;HOSPITAL POSADAS;2025-10;1,0;1;0;2;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-01;CANULA TRAQUEOSTOMIA N°4 C/BALON;OES;HOSPITAL POSADAS;2025-01;1,0;4;0;8;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;-1
2026-02;CANULA TRAQUEOSTOMIA N°4 C/BALON;OES;HOSPITAL POSADAS;2025-02;1,0;4;0;8;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;0
2026-03;CANULA TRAQUEOSTOMIA N°4 C/BALON;OES;HOSPITAL POSADAS;2025-03;1,0;4;0;8;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;1
2026-04;CANULA TRAQUEOSTOMIA N°4 C/BALON;OES;HOSPITAL POSADAS;2025-04;1,0;4;0;8;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-05;CANULA TRAQUEOSTOMIA N°4 C/BALON;OES;HOSPITAL POSADAS;2025-05;1,0;4;0;8;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-06;CANULA TRAQUEOSTOMIA N°4 C/BALON;OES;HOSPITAL POSADAS;2025-06;1,0;4;0;8;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-07;CANULA TRAQUEOSTOMIA N°4 C/BALON;OES;HOSPITAL POSADAS;2025-07;1,0;4;0;8;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
